SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
185	Analyzed	hsa-miR-365-4373194	B06-7144-A	Target	27.354	7.425		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B06-7144-A	Target	40.000	20.071				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B06-7144-A	Target	40.000	20.071				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B06-7144-A	Target	40.000	20.071				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B06-7144-A	Target	40.000	20.071				false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B06-7144-A	Target	40.000	20.071				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B06-7144-A	Target	39.421	19.492		0.000	1.000	false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B06-7144-A	Target	40.000	20.071				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B06-7144-A	Target	28.789	8.860		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B06-7144-A	Target	26.427	6.498		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B06-7144-A	Target	24.751	4.822		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B06-7144-A	Target	34.327	14.398		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B06-7144-A	Target	40.000	20.071				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B06-7144-A	Target	32.469	12.540		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B06-7144-A	Target	40.000	20.071				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B06-7144-A	Target	35.259	15.330		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B06-7144-A	Target	40.000	20.071				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B06-7144-A	Target	40.000	20.071				false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B06-7144-A	Target	40.000	20.071				false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B06-7144-A	Target	40.000	20.071				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B06-7144-A	Target	40.000	20.071				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B06-7144-A	Target	40.000	20.071				false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B06-7144-A	Target	35.772	15.843		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B06-7144-A	Target	34.220	14.291		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B06-7144-A	Target	40.000	20.071				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B06-7144-A	Target	32.100	12.171		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B06-7144-A	Target	32.965	13.036		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B06-7144-A	Target	32.508	12.579		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B06-7144-A	Target	30.117	10.188		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B06-7144-A	Target	27.832	7.903		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B06-7144-A	Target	40.000	20.071				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B06-7144-A	Target	40.000	20.071				false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B06-7144-A	Target	40.000	20.071				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B06-7144-A	Target	34.242	14.313		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B06-7144-A	Target	37.556	17.627		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B06-7144-A	Target	40.000	20.071				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B06-7144-A	Target	40.000	20.071				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B06-7144-A	Target	35.722	15.793		0.000	1.000	false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B06-7144-A	Target	28.601	8.672		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B06-7144-A	Target	32.607	12.678		0.000	1.000	false	0/1	false				
